month,format,device_type,bid_type,network_id,advertiser_category,spend,impressions,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions,CPM,clickthrough_rate,viewability,engagement_rate,video_completion_rate,conversion_rate
Mar-2023,native,mobile-app,cpm,73,Business,238.54,78060,209,67502,44602,38,0,0,0,3.0559,0.002677,0.6608,0.1818,,0.0
Mar-2023,native,mobile-app,cpm,73,Education,328.3,86382,283,63383,44062,7,0,0,2,3.8005,0.003276,0.6952,0.0247,,0.007067
Mar-2023,native,mobile-app,cpm,73,Arts & Entertainment,10.34,2644,5,2167,1286,0,0,0,0,3.9115,0.001891,0.5934,,,0.0
Mar-2023,native,mobile-app,cpm,73,Technology & Computing,33.69,5651,20,4792,3313,1,0,0,0,5.9614,0.003539,0.6914,0.05,,0.0
Mar-2023,native,mobile-app,cpm,73,Hobbies & Interests,105.34,23634,88,19081,11542,15,0,0,0,4.4571,0.003723,0.6049,0.1705,,0.0
Mar-2023,native,mobile-app,cpm,116,Travel,71.61,12038,28,11201,6427,4,0,0,0,5.9488,0.002326,0.5738,0.1429,,0.0
Mar-2023,native,mobile-app,cpm,116,News,2059.76,635294,2124,521004,368403,375,0,0,7,3.2422,0.003343,0.7071,0.1766,,0.003296
Mar-2023,native,mobile-app,cpm,116,Health & Fitness,392.07,97816,364,76022,49619,63,0,0,2,4.0082,0.003721,0.6527,0.1731,,0.005495
Mar-2023,native,mobile-app,cpm,116,Shopping,262.08,56151,176,45566,25070,34,0,0,6,4.6675,0.003134,0.5502,0.1932,,0.034091
Mar-2023,native,mobile-app,cpm,116,Hobbies & Interests,148.93,25764,86,23223,13196,5,0,0,0,5.7804,0.003338,0.5682,0.0581,,0.0
Mar-2023,native,mobile-app,cpm,128,Food & Drink,509.47,88362,177,61848,38749,14,0,0,0,5.7657,0.002003,0.6265,0.0791,,0.0
Mar-2023,native,mobile-app,cpm,128,Arts & Entertainment,10.44,2528,6,2284,1314,1,0,0,0,4.1303,0.002373,0.5753,0.1667,,0.0
Mar-2023,native,mobile-app,cpm,128,Travel,63.21,15508,54,10269,6659,1,0,0,0,4.0758,0.003482,0.6485,0.0185,,0.0
Mar-2023,native,mobile-app,cpm,128,Technology & Computing,20.66,5421,11,4035,2757,1,0,0,0,3.8113,0.002029,0.6833,0.0909,,0.0
Mar-2023,native,mobile-app,cpm,128,Business,58.66,18596,41,12649,8876,4,0,0,0,3.1545,0.002205,0.7017,0.0976,,0.0
Mar-2023,native,mobile-app,cpm,128,Education,58.48,10859,29,8597,5643,6,0,0,0,5.3857,0.002671,0.6564,0.2069,,0.0
Mar-2023,native,mobile-app,cpm,128,Hobbies & Interests,5856.61,1297115,1709,879039,511450,204,0,0,14,4.5151,0.001318,0.5818,0.1194,,0.008192
Mar-2023,native,mobile-app,cpm,128,Health & Fitness,160.58,51518,136,38706,26866,9,0,0,1,3.117,0.00264,0.6941,0.0662,,0.007353
Mar-2023,native,mobile-app,cpm,120,Travel,51.33,12447,34,10400,6572,5,0,0,0,4.1241,0.002732,0.6319,0.1471,,0.0
Mar-2023,native,mobile-app,cpm,120,Automotive,270.46,70818,203,54316,38741,40,0,0,1,3.8191,0.002867,0.7133,0.197,,0.004926
Mar-2023,native,mobile-app,cpm,120,Hobbies & Interests,190.86,68286,95,52618,32316,15,0,0,0,2.795,0.001391,0.6142,0.1579,,0.0
Mar-2023,native,mobile-app,cpm,120,Education,90.55,30695,57,25126,15634,9,0,0,0,2.9501,0.001857,0.6222,0.1579,,0.0
Mar-2023,native,mobile-app,cpm,119,Hobbies & Interests,511.37,169886,228,124682,82811,30,0,0,1,3.0101,0.001342,0.6642,0.1316,,0.004386
Mar-2023,native,mobile-app,cpm,119,Technology & Computing,44.71,10008,17,7578,5409,2,0,0,0,4.4679,0.001699,0.7138,0.1176,,0.0
Mar-2023,native,mobile-app,cpm,119,Arts & Entertainment,1016.38,216974,485,144315,97770,108,0,0,2,4.6844,0.002235,0.6775,0.2227,,0.004124
Mar-2023,native,mobile-app,cpm,119,Shopping,7791.11,1377290,1075,944877,651501,199,0,0,21,5.6568,0.000781,0.6895,0.1851,,0.019535
Mar-2023,native,mobile-app,cpm,119,Health & Fitness,855.75,261455,599,213904,122793,113,0,0,1,3.273,0.002291,0.5741,0.1886,,0.001669
Mar-2023,native,mobile-app,cpm,119,Real Estate,2549.17,566681,1475,530357,306332,206,0,0,5,4.4984,0.002603,0.5776,0.1397,,0.00339
Mar-2023,native,mobile-app,cpm,119,Education,193.46,48248,64,39562,20809,10,0,0,0,4.0097,0.001326,0.526,0.1562,,0.0
Mar-2023,native,mobile-app,cpm,119,Travel,33.64,7012,25,6426,4567,5,0,0,0,4.7974,0.003565,0.7107,0.2,,0.0
Mar-2023,native,mobile-app,cpm,75,Hobbies & Interests,138.26,28451,93,22587,12766,15,0,0,0,4.8596,0.003269,0.5652,0.1613,,0.0
Mar-2023,native,mobile-app,cpm,75,Arts & Entertainment,20.2,4715,6,3736,2661,0,0,0,0,4.2843,0.001273,0.7123,,,0.0
Mar-2023,native,mobile-app,cpm,75,Travel,6.57,1927,3,1582,823,0,0,0,0,3.4084,0.001557,0.5202,,,0.0
Mar-2023,native,mobile-app,cpm,75,Automotive,135.99,47777,42,32870,22770,0,0,0,0,2.8464,0.000879,0.6927,,,0.0
Mar-2023,native,mobile-app,cpm,75,News,365.64,94053,259,86662,53636,8,0,0,0,3.8876,0.002754,0.6189,0.0309,,0.0
Mar-2023,native,mobile-app,cpm,75,Education,329.25,99830,192,85932,47901,33,0,0,1,3.2981,0.001923,0.5574,0.1719,,0.005208
Mar-2023,native,mobile-app,cpm,75,Shopping,1264.53,233958,343,162714,98220,40,0,0,9,5.405,0.001466,0.6036,0.1166,,0.026239
Mar-2023,native,mobile-app,cpm,75,Business,2506.91,490667,1412,416411,241605,147,0,0,10,5.1092,0.002878,0.5802,0.1041,,0.007082
Mar-2023,native,mobile-app,cpm,20,Technology & Computing,1511.3,284427,986,215637,130545,117,0,0,5,5.3135,0.003467,0.6054,0.1187,,0.005071
Mar-2023,native,mobile-app,cpm,20,Education,10.15,2038,7,1667,907,1,0,0,0,4.9789,0.003435,0.5441,0.1429,,0.0
Mar-2023,native,mobile-app,cpm,20,Health & Fitness,1758.25,301266,690,205370,107791,106,0,0,2,5.8362,0.00229,0.5249,0.1536,,0.002899
Mar-2023,native,mobile-app,cpm,86,Real Estate,124.97,38756,118,34990,23316,5,0,0,0,3.2244,0.003045,0.6664,0.0424,,0.0
Mar-2023,native,mobile-app,cpm,86,News,566.62,102880,382,82935,57106,34,0,0,1,5.5076,0.003713,0.6886,0.089,,0.002618
Mar-2023,native,mobile-app,cpm,86,Arts & Entertainment,816.37,165742,291,112344,75307,57,0,0,0,4.9255,0.001756,0.6703,0.1959,,0.0
Mar-2023,native,mobile-app,cpm,86,Education,936.72,311658,717,286240,157741,151,0,0,5,3.0056,0.002301,0.5511,0.2106,,0.006974
Mar-2023,native,mobile-app,cpm,86,Health & Fitness,227.79,39632,117,29357,16324,15,0,0,0,5.7476,0.002952,0.5561,0.1282,,0.0
Mar-2023,native,mobile-app,cpm,94,Automotive,36.9,11711,25,10049,5534,3,0,0,0,3.1509,0.002135,0.5507,0.12,,0.0
Mar-2023,native,mobile-app,cpm,94,Food & Drink,418.41,143027,521,106931,55604,91,0,0,2,2.9254,0.003643,0.52,0.1747,,0.003839
Mar-2023,native,mobile-app,cpm,94,Arts & Entertainment,944.86,203792,521,133610,78491,13,0,0,2,4.6364,0.002557,0.5875,0.025,,0.003839
Mar-2023,native,mobile-app,cpm,132,Technology & Computing,171.54,56031,210,47760,26366,50,0,0,1,3.0615,0.003748,0.5521,0.2381,,0.004762
Mar-2023,native,mobile-app,cpm,132,Business,34.32,9116,12,6629,4508,1,0,0,0,3.7653,0.001316,0.68,0.0833,,0.0
Mar-2023,native,mobile-app,cpm,132,Travel,1580.69,411312,830,312922,223132,86,0,0,11,3.8431,0.002018,0.7131,0.1036,,0.013253
Mar-2023,native,mobile-app,cpm,132,Education,24.47,5858,16,4464,2358,1,0,0,0,4.1766,0.002731,0.5282,0.0625,,0.0
Mar-2023,native,mobile-app,cpm,132,Real Estate,51.31,10303,16,8255,5269,1,0,0,0,4.9801,0.001553,0.6383,0.0625,,0.0
Mar-2023,native,mobile-app,cpm,132,News,2080.64,633938,1645,426209,303250,218,0,0,5,3.2821,0.002595,0.7115,0.1325,,0.00304
Mar-2023,native,mobile-app,cpm,132,Automotive,771.27,269223,830,182141,129503,173,0,0,6,2.8648,0.003083,0.711,0.2084,,0.007229
Mar-2023,native,mobile-app,cpm,132,Food & Drink,113.75,38515,89,33453,17521,11,0,0,0,2.9535,0.002311,0.5237,0.1236,,0.0
Mar-2023,native,mobile-app,cpc,94,Business,16.66,4918,9,4281,2377,0,0,0,0,3.3871,0.00183,0.5552,,,0.0
Mar-2023,native,mobile-app,cpc,94,Real Estate,944.27,205979,416,159575,103920,86,0,0,3,4.5843,0.00202,0.6512,0.2067,,0.007212
Mar-2023,native,mobile-app,cpc,94,Arts & Entertainment,18.47,4028,13,3260,2222,0,0,0,0,4.5849,0.003227,0.6816,,,0.0
Mar-2023,native,mobile-app,cpc,94,Education,570.21,115071,308,98245,63990,13,0,0,0,4.9553,0.002677,0.6513,0.0422,,0.0
Mar-2023,native,mobile-app,cpc,94,Travel,4.37,892,1,613,409,0,0,0,0,4.8976,0.001121,0.6672,,,0.0
Mar-2023,native,mobile-app,cpc,134,Real Estate,7.15,1734,1,1176,620,0,0,0,0,4.1249,0.000577,0.5272,,,0.0
Mar-2023,native,mobile-app,cpc,134,Food & Drink,146.18,40497,34,36714,24164,1,0,0,0,3.6098,0.00084,0.6582,0.0294,,0.0
Mar-2023,native,mobile-app,cpc,134,Technology & Computing,326.9,64565,239,59358,35894,16,0,0,0,5.0632,0.003702,0.6047,0.0669,,0.0
Mar-2023,native,mobile-app,cpc,134,Travel,240.03,46627,86,39697,23101,8,0,0,0,5.1479,0.001844,0.5819,0.093,,0.0
Mar-2023,native,mobile-app,cpc,134,Arts & Entertainment,895.5,236206,556,209637,109958,90,0,0,1,3.7912,0.002354,0.5245,0.1619,,0.001799
Mar-2023,native,mobile-app,cpc,134,News,39.54,11447,17,9323,5896,1,0,0,0,3.4538,0.001485,0.6324,0.0588,,0.0
Mar-2023,native,mobile-app,cpc,134,Business,4547.98,958643,775,640900,359583,116,0,0,4,4.7442,0.000808,0.5611,0.1497,,0.005161
Mar-2023,native,mobile-app,cpc,134,Shopping,7.86,2412,4,2161,1262,0,0,0,0,3.2603,0.001658,0.584,,,0.0
Mar-2023,native,mobile-app,cpc,87,Automotive,561.07,111703,184,97477,66332,33,0,0,0,5.0229,0.001647,0.6805,0.1793,,0.0
Mar-2023,native,mobile-app,cpc,87,Shopping,275.89,96624,274,85233,60024,57,0,0,6,2.8553,0.002836,0.7042,0.208,,0.021898
Mar-2023,native,mobile-app,cpc,87,Real Estate,1438.05,277576,770,211000,148672,22,0,0,7,5.1807,0.002774,0.7046,0.0286,,0.009091
Mar-2023,native,mobile-app,cpc,87,Food & Drink,15.59,4777,13,3549,2449,2,0,0,0,3.263,0.002721,0.6901,0.1538,,0.0
Mar-2023,native,mobile-app,cpc,87,Health & Fitness,1853.56,419949,1180,365421,255802,284,0,0,6,4.4138,0.00281,0.7,0.2407,,0.005085
Mar-2023,native,mobile-app,cpc,132,News,1426.75,314125,484,209377,149116,49,0,0,0,4.542,0.001541,0.7122,0.1012,,0.0
Mar-2023,native,mobile-app,cpc,132,Education,597.55,149962,525,135930,81904,73,0,0,2,3.9847,0.003501,0.6025,0.139,,0.00381
Mar-2023,native,mobile-app,cpc,132,Real Estate,119.55,28015,56,20644,11781,3,0,0,0,4.2675,0.001999,0.5707,0.0536,,0.0
Mar-2023,native,mobile-app,cpc,132,Technology & Computing,16.54,3191,11,2517,1493,0,0,0,0,5.182,0.003447,0.5932,,,0.0
Mar-2023,native,mobile-app,cpc,132,Business,3365.61,643221,901,490721,272595,187,0,0,5,5.2324,0.001401,0.5555,0.2075,,0.005549
Mar-2023,native,mobile-app,cpc,132,Hobbies & Interests,473.96,105378,121,69977,38091,26,0,0,1,4.4977,0.001148,0.5443,0.2149,,0.008264
Mar-2023,native,mobile-app,cpc,132,Health & Fitness,1.5,484,0,442,237,0,0,0,0,3.1071,0.0,0.5362,,,0.0
Mar-2023,native,mobile-app,cpc,117,Arts & Entertainment,30.44,6836,19,6393,3953,0,0,0,0,4.4522,0.002779,0.6183,,,0.0
Mar-2023,native,mobile-app,cpc,117,Shopping,12.35,3193,6,2965,1951,1,0,0,0,3.868,0.001879,0.658,0.1667,,0.0
Mar-2023,native,mobile-app,cpc,117,News,49.92,9354,29,7586,4733,5,0,0,0,5.3371,0.0031,0.6239,0.1724,,0.0
Mar-2023,native,mobile-app,cpc,117,Real Estate,1193.95,307922,971,221777,150535,179,0,0,3,3.8774,0.003153,0.6788,0.1843,,0.00309
Mar-2023,native,mobile-app,cpc,117,Hobbies & Interests,311.82,53169,45,42638,29043,9,0,0,0,5.8647,0.000846,0.6812,0.2,,0.0
Mar-2023,native,mobile-app,cpc,117,Travel,49.35,8585,26,6033,4128,2,0,0,0,5.7487,0.003029,0.6842,0.0769,,0.0
Mar-2023,native,mobile-app,cpc,117,Education,39.99,11978,40,10931,7188,2,0,0,0,3.3385,0.003339,0.6576,0.05,,0.0
Mar-2023,native,mobile-app,cpc,117,Automotive,344.55,93387,72,71335,41052,2,0,0,0,3.6895,0.000771,0.5755,0.0278,,0.0
Mar-2023,native,mobile-app,cpc,116,Health & Fitness,84.7,16438,48,13079,8929,11,0,0,0,5.153,0.00292,0.6827,0.2292,,0.0
Mar-2023,native,mobile-app,cpc,116,Shopping,147.29,31865,66,27509,14320,9,0,0,2,4.6222,0.002071,0.5206,0.1364,,0.030303
Mar-2023,native,mobile-app,cpc,116,Education,44.13,8058,25,7086,3976,3,0,0,0,5.476,0.003103,0.5611,0.12,,0.0
Mar-2023,native,mobile-app,cpc,128,Shopping,81.08,18222,64,16155,9996,1,0,0,1,4.4498,0.003512,0.6188,0.0156,,0.015625
Mar-2023,native,mobile-app,cpc,128,Travel,155.33,40041,107,28150,19667,12,0,0,0,3.8792,0.002672,0.6987,0.1121,,0.0
Mar-2023,native,mobile-app,cpc,128,Hobbies & Interests,594.09,134047,317,103719,73030,47,0,0,3,4.432,0.002365,0.7041,0.1483,,0.009464
Mar-2023,native,mobile-app,cpc,128,Food & Drink,1740.35,326036,567,261113,144146,57,0,0,3,5.3379,0.001739,0.552,0.1005,,0.005291
Mar-2023,native,mobile-app,cpc,95,Education,28.46,4674,10,3311,2274,2,0,0,0,6.09,0.002139,0.6868,0.2,,0.0
Mar-2023,native,mobile-app,cpc,95,Real Estate,80.21,18255,46,16515,11131,1,0,0,0,4.3937,0.00252,0.674,0.0217,,0.0
Mar-2023,native,mobile-app,cpc,95,Hobbies & Interests,2164.96,362941,917,325022,180847,134,0,0,9,5.965,0.002527,0.5564,0.1461,,0.009815
Mar-2023,native,mobile-app,cpc,95,Business,120.24,20056,32,18433,10325,1,0,0,0,5.995,0.001596,0.5601,0.0312,,0.0
Mar-2023,native,mobile-app,cpc,95,Travel,12212.45,3258262,7994,2525839,1616948,1952,0,0,44,3.7481,0.002453,0.6402,0.2442,,0.005504
Mar-2023,native,mobile-app,cpc,95,Technology & Computing,20.47,4178,8,3903,2103,0,0,0,0,4.8993,0.001915,0.5388,,,0.0
Mar-2023,native,mobile-app,cpc,95,Shopping,5.01,1177,1,817,440,0,0,0,0,4.2583,0.00085,0.5386,,,0.0
Mar-2023,native,mobile-app,cpc,95,News,5540.22,1132548,849,1015730,710591,205,0,0,1,4.8918,0.00075,0.6996,0.2415,,0.001178
Mar-2023,native,mobile-app,cpc,86,Shopping,23.23,4631,5,3234,2196,0,0,0,0,5.0167,0.00108,0.679,,,0.0
Mar-2023,native,mobile-app,cpc,86,Travel,1287.59,420801,847,383648,268541,132,0,0,9,3.0598,0.002013,0.7,0.1558,,0.010626
Mar-2023,native,mobile-app,cpc,86,Health & Fitness,5152.32,1665714,2250,1326672,755227,423,0,0,13,3.0932,0.001351,0.5693,0.188,,0.005778
Mar-2023,native,mobile-app,cpc,86,Education,96.78,29593,88,23519,12993,15,0,0,0,3.2704,0.002974,0.5524,0.1705,,0.0
Mar-2023,native,mobile-app,cpc,86,Automotive,18.31,6166,15,5095,2703,2,0,0,0,2.9692,0.002433,0.5305,0.1333,,0.0
Mar-2023,native,mobile-app,cpc,86,Hobbies & Interests,712.62,164081,613,141549,77939,104,0,0,6,4.3431,0.003736,0.5506,0.1697,,0.009788
Mar-2023,native,mobile-app,cpc,86,Arts & Entertainment,116.77,38586,61,35882,19583,7,0,0,0,3.0263,0.001581,0.5458,0.1148,,0.0
Mar-2023,native,mobile-app,cpc,86,News,42.57,11395,28,8724,5974,6,0,0,0,3.736,0.002457,0.6848,0.2143,,0.0
Mar-2023,native,mobile-app,cpc,109,Real Estate,102.66,20064,59,13203,7570,6,0,0,0,5.1167,0.002941,0.5734,0.1017,,0.0
Mar-2023,native,mobile-app,cpc,109,Food & Drink,723.86,204334,198,167093,113023,35,0,0,2,3.5425,0.000969,0.6764,0.1768,,0.010101
Mar-2023,native,mobile-app,cpc,109,Arts & Entertainment,898.01,217506,257,170987,115421,54,0,0,0,4.1286,0.001182,0.675,0.2101,,0.0
Mar-2023,native,mobile-app,cpc,109,Travel,75.95,14352,35,11447,6855,5,0,0,0,5.2919,0.002439,0.5988,0.1429,,0.0
Mar-2023,native,mobile-app,cpc,109,Business,66.61,16569,26,13257,7897,1,0,0,0,4.0199,0.001569,0.5957,0.0385,,0.0
Mar-2023,native,mobile-app,cpc,106,Travel,16.67,2698,2,1894,1222,0,0,0,0,6.1772,0.000741,0.6452,,,0.0
Mar-2023,native,mobile-app,cpc,106,Shopping,38.8,9461,30,6547,3723,2,0,0,0,4.101,0.003171,0.5687,0.0667,,0.0
Mar-2023,native,mobile-app,cpc,106,Business,8.57,2073,5,1359,771,0,0,0,0,4.1346,0.002412,0.5673,,,0.0
Mar-2023,native,mobile-app,cpc,106,News,10.67,3662,4,2638,1634,0,0,0,0,2.9137,0.001092,0.6194,,,0.0
Mar-2023,native,mobile-app,cpc,106,Health & Fitness,228.55,37258,98,24406,14376,12,0,0,0,6.1343,0.00263,0.589,0.1224,,0.0
Mar-2023,native,mobile-app,cpc,106,Hobbies & Interests,101.61,20497,51,13746,7858,9,0,0,0,4.9574,0.002488,0.5717,0.1765,,0.0
Mar-2023,native,mobile-app,cpc,106,Automotive,83.12,16707,18,14150,8163,3,0,0,0,4.9752,0.001077,0.5769,0.1667,,0.0
Mar-2023,native,mobile-app,cpc,75,Automotive,764.78,139484,388,127337,74873,53,0,0,3,5.4829,0.002782,0.588,0.1366,,0.007732
Mar-2023,native,mobile-app,cpc,75,Health & Fitness,0.92,163,0,148,78,0,0,0,0,5.6537,0.0,0.527,,,0.0
Mar-2023,native,mobile-app,cpc,75,Real Estate,134.43,24118,44,20564,11436,1,0,0,0,5.5739,0.001824,0.5561,0.0227,,0.0
Mar-2023,native,mobile-app,cpc,73,Health & Fitness,156.52,55910,147,44512,28989,8,0,0,0,2.7994,0.002629,0.6513,0.0544,,0.0
Mar-2023,native,mobile-app,cpc,73,Automotive,37.26,9820,21,6386,4120,3,0,0,0,3.7943,0.002138,0.6452,0.1429,,0.0
Mar-2023,native,mobile-app,cpc,73,Real Estate,6.41,1137,3,865,615,0,0,0,0,5.634,0.002639,0.711,,,0.0
Mar-2023,native,mobile-app,cpc,73,News,46.95,11353,24,9508,5761,1,0,0,0,4.1357,0.002114,0.6059,0.0417,,0.0
Mar-2023,native,mobile-app,cpc,73,Technology & Computing,547.05,201570,532,161564,97007,101,0,0,2,2.714,0.002639,0.6004,0.1898,,0.003759
Mar-2023,native,mobile-app,cpc,73,Business,168.49,49303,140,35502,22070,18,0,0,0,3.4174,0.00284,0.6217,0.1286,,0.0
Mar-2023,native,mobile-app,cpc,125,Real Estate,5047.7,952866,3256,717275,434551,141,0,0,16,5.2974,0.003417,0.6058,0.0433,,0.004914
Mar-2023,native,mobile-app,cpc,125,Food & Drink,1590.37,540397,1706,418900,283748,135,0,0,8,2.943,0.003157,0.6774,0.0791,,0.004689
Mar-2023,native,mobile-app,cpc,125,Shopping,547.01,151766,216,124925,65477,11,0,0,2,3.6043,0.001423,0.5241,0.0509,,0.009259
Mar-2023,native,mobile-app,cpc,125,Arts & Entertainment,9.56,3114,5,2213,1439,1,0,0,0,3.0694,0.001606,0.6502,0.2,,0.0
Mar-2023,native,mobile-app,cpc,125,Education,19.44,5420,5,4920,2841,0,0,0,0,3.5874,0.000923,0.5774,,,0.0
Mar-2023,native,mobile-app,cpc,125,Automotive,37.16,12106,25,10488,5922,6,0,0,0,3.0695,0.002065,0.5646,0.24,,0.0
Mar-2023,native,mobile-app,cpc,125,News,108.2,38585,33,28278,15143,2,0,0,0,2.8042,0.000855,0.5355,0.0606,,0.0
Mar-2023,native,mobile-app,cpc,125,Health & Fitness,149.64,36382,111,25369,13891,18,0,0,0,4.113,0.003051,0.5476,0.1622,,0.0
Mar-2023,native,mobile-app,cpc,85,Technology & Computing,205.77,53458,98,39922,24032,14,0,0,0,3.8491,0.001833,0.602,0.1429,,0.0
Mar-2023,native,mobile-app,cpc,85,Automotive,109.01,30222,104,25977,15069,10,0,0,0,3.607,0.003441,0.5801,0.0962,,0.0
Mar-2023,native,mobile-app,cpc,85,Real Estate,851.3,161583,131,149741,79622,29,0,0,0,5.2685,0.000811,0.5317,0.2214,,0.0
Mar-2023,native,tablet,cpm,128,Health & Fitness,13.73,3107,9,2628,1437,1,0,0,0,4.4205,0.002897,0.5468,0.1111,,0.0
Mar-2023,native,tablet,cpm,128,Hobbies & Interests,71.66,15441,50,14113,9201,11,0,0,0,4.6409,0.003238,0.652,0.22,,0.0
Mar-2023,native,tablet,cpm,128,Real Estate,20.45,6425,16,4320,2982,2,0,0,0,3.1827,0.00249,0.6903,0.125,,0.0
Mar-2023,native,tablet,cpm,128,Automotive,389.63,68442,67,62238,33641,9,0,0,0,5.6928,0.000979,0.5405,0.1343,,0.0
Mar-2023,native,tablet,cpm,128,Food & Drink,1347.36,255578,877,226845,148463,74,0,0,5,5.2718,0.003431,0.6545,0.0844,,0.005701
Mar-2023,native,tablet,cpm,128,Education,82.53,23452,54,16781,10970,9,0,0,0,3.5191,0.002303,0.6537,0.1667,,0.0
Mar-2023,native,tablet,cpm,128,Business,298.91,79478,220,56958,31276,48,0,0,1,3.7609,0.002768,0.5491,0.2182,,0.004545
Mar-2023,native,tablet,cpm,116,Business,3.62,930,2,738,406,0,0,0,0,3.8921,0.002151,0.5501,,,0.0
Mar-2023,native,tablet,cpm,116,Arts & Entertainment,40.64,13231,14,12487,8840,1,0,0,0,3.0719,0.001058,0.7079,0.0714,,0.0
Mar-2023,native,tablet,cpm,116,Education,11.68,3125,5,2574,1637,1,0,0,0,3.7365,0.0016,0.636,0.2,,0.0
Mar-2023,native,tablet,cpm,116,Hobbies & Interests,137.16,24129,82,18093,12235,5,0,0,0,5.6846,0.003398,0.6762,0.061,,0.0
Mar-2023,native,tablet,cpm,116,Food & Drink,14.22,2514,9,1978,1248,1,0,0,0,5.655,0.00358,0.6309,0.1111,,0.0
Mar-2023,native,tablet,cpm,116,Travel,687.49,218012,716,168924,111953,160,0,0,5,3.1535,0.003284,0.6627,0.2235,,0.006983
Mar-2023,native,tablet,cpm,116,News,550.78,164618,264,116059,81081,15,0,0,0,3.3458,0.001604,0.6986,0.0568,,0.0
Mar-2023,native,tablet,cpm,116,Real Estate,493.51,163120,560,136199,73483,54,0,0,4,3.0254,0.003433,0.5395,0.0964,,0.007143
Mar-2023,native,tablet,cpm,87,Hobbies & Interests,3.55,580,0,549,347,0,0,0,0,6.1263,0.0,0.6321,,,0.0
Mar-2023,native,tablet,cpm,87,Travel,849.76,166370,494,109206,57470,13,0,0,7,5.1077,0.002969,0.5263,0.0263,,0.01417
Mar-2023,native,tablet,cpm,87,Real Estate,13.05,3391,6,3085,2054,1,0,0,0,3.8494,0.001769,0.6658,0.1667,,0.0
Mar-2023,native,tablet,cpm,87,Technology & Computing,31.93,5947,17,4464,2735,1,0,0,0,5.3683,0.002859,0.6127,0.0588,,0.0
Mar-2023,native,tablet,cpm,87,Business,92.65,15761,12,14280,9637,1,0,0,0,5.8782,0.000761,0.6749,0.0833,,0.0
Mar-2023,native,tablet,cpm,132,Business,161.91,34042,50,27803,15627,11,0,0,0,4.7563,0.001469,0.5621,0.22,,0.0
Mar-2023,native,tablet,cpm,132,Health & Fitness,497.44,160147,176,117253,69342,11,0,0,0,3.1061,0.001099,0.5914,0.0625,,0.0
Mar-2023,native,tablet,cpm,132,News,110.36,34934,90,30074,19673,12,0,0,0,3.1592,0.002576,0.6542,0.1333,,0.0
Mar-2023,native,tablet,cpm,125,Travel,387.03,72238,127,61748,33392,6,0,0,0,5.3578,0.001758,0.5408,0.0472,,0.0
Mar-2023,native,tablet,cpm,125,Business,36.15,8132,22,6733,4717,3,0,0,0,4.4449,0.002705,0.7006,0.1364,,0.0
Mar-2023,native,tablet,cpm,125,Real Estate,25.43,4474,8,3488,2132,1,0,0,0,5.6849,0.001788,0.6112,0.125,,0.0
Mar-2023,native,tablet,cpm,125,Hobbies & Interests,1384.14,360179,783,330865,217595,104,0,0,3,3.8429,0.002174,0.6577,0.1328,,0.003831
Mar-2023,native,tablet,cpm,125,Technology & Computing,237.22,57067,74,48862,25760,18,0,0,0,4.1568,0.001297,0.5272,0.2432,,0.0
Mar-2023,native,tablet,cpm,117,Travel,1.54,303,0,253,144,0,0,0,0,5.0809,0.0,0.5692,,,0.0
Mar-2023,native,tablet,cpm,117,Education,105.41,17344,57,15377,9598,13,0,0,0,6.0776,0.003286,0.6242,0.2281,,0.0
Mar-2023,native,tablet,cpm,117,Arts & Entertainment,42.0,7688,11,5224,3609,0,0,0,0,5.4634,0.001431,0.6908,,,0.0
Mar-2023,native,tablet,cpm,141,Technology & Computing,33.09,7136,23,6439,3685,4,0,0,0,4.6365,0.003223,0.5723,0.1739,,0.0
Mar-2023,native,tablet,cpm,141,Business,36.45,7359,6,5364,3173,0,0,0,0,4.9533,0.000815,0.5915,,,0.0
Mar-2023,native,tablet,cpm,141,Arts & Entertainment,690.6,144333,503,96403,52863,71,0,0,0,4.7847,0.003485,0.5484,0.1412,,0.0
Mar-2023,native,tablet,cpm,141,Health & Fitness,16.09,2956,6,2242,1379,0,0,0,0,5.4442,0.00203,0.6151,,,0.0
Mar-2023,native,tablet,cpm,134,Business,8.42,1555,2,1120,603,0,0,0,0,5.413,0.001286,0.5384,,,0.0
Mar-2023,native,tablet,cpm,134,Automotive,44.08,13785,23,12270,7123,4,0,0,0,3.1975,0.001668,0.5805,0.1739,,0.0
Mar-2023,native,tablet,cpm,134,Shopping,130.52,23719,86,18360,9571,16,0,0,2,5.503,0.003626,0.5213,0.186,,0.023256
Mar-2023,native,tablet,cpm,134,Food & Drink,7.82,2676,7,1799,1036,0,0,0,0,2.9214,0.002616,0.5759,,,0.0
Mar-2023,native,tablet,cpm,106,Health & Fitness,375.03,66576,125,48462,25326,15,0,0,0,5.6332,0.001878,0.5226,0.12,,0.0
Mar-2023,native,tablet,cpm,106,Shopping,261.03,64718,152,45269,28167,24,0,0,3,4.0334,0.002349,0.6222,0.1579,,0.019737
Mar-2023,native,tablet,cpm,106,Arts & Entertainment,121.23,39203,86,26505,17413,17,0,0,0,3.0924,0.002194,0.657,0.1977,,0.0
Mar-2023,native,tablet,cpm,106,Education,338.64,76025,271,59087,37308,5,0,0,0,4.4543,0.003565,0.6314,0.0185,,0.0
